4E12CKT7,101, 0, 1, 0, 0, 0, 1
6L2CIRT7,101, 0, 1, 0, 0, 0, 1
R9RJRUU7,101, 0, 1, 0, 0, 0, 1
3UEX58V7,101, 0, 1, 0, 0, 0, 1
1E2CJTV7,101, 0, 1, 0, 0, 0, 1
2AV6UTV7,101, 0, 1, 0, 0, 0, 1
PKI852W7,101, 0, 1, 0, 0, 0, 1
3UXV8NW7,101, 0, 1, 0, 0, 0, 1
SJFS2HY7,102, 1, 1, 0, 0, 0, 1
OWFVCTY7,101, 0, 1, 0, 0, 0, 1
987146Z7,102, 1, 1, 0, 0, 0, 1
IWPB2QZ7,101, 0, 1, 0, 0, 0, 1
P395W818,101, 0, 1, 0, 0, 0, 1
BOMQ6918,101, 0, 1, 0, 0, 0, 1
57C3XC18,101, 0, 1, 0, 0, 0, 1
84VS4N28,101, 0, 1, 0, 0, 0, 1
