2FFOPA31,277,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2G1DWY2L,250,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2GE973G8,249,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2HCJRYPF,248,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2HF1CZ3F,244,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2HI3YCD3,249,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
2JANTGLE,244,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2KJX234L,243,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2KKHEJW4,257,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2LO6CUS6,248,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2M985WVM,253,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
2MTUDRE3,242,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2NHUWQDX,281,0,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2NKOINI7,246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2NQK8PJ1,265,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2NS2HILK,268,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2PR9CP64,294,0,2,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
2S3QNI8I,340,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2UQFT5P3,249,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2VJYMW97,252,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2VXLWKB9,276,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2XWTYQR8,243,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2XXI5WEK,249,1,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
